Station MAC, First time seen, Last time seen, Power, # packets, BSSID, Probed ESSIDs
2A:C7:4E:1E:43:18, 2018-05-31 10:30:34, 2018-05-31 10:30:34, -84,        2, (not associated) ,
A0:99:9B:09:01:EF, 2018-05-31 10:25:32, 2018-05-31 10:30:22, -64,       34, (not associated) ,PSU Secure,PSU Guest
DA:A1:19:67:8F:84, 2018-05-31 10:30:21, 2018-05-31 10:30:21, -84,        1, (not associated) ,
14:AB:C5:31:AD:5D, 2018-05-31 10:30:19, 2018-05-31 10:30:19, -88,        1, (not associated) ,
92:07:E5:B9:1F:13, 2018-05-31 10:30:17, 2018-05-31 10:30:17, -88,        1, (not associated) ,
80:58:F8:28:7F:DD, 2018-05-31 10:30:04, 2018-05-31 10:30:05, -66,        7, (not associated) ,
84:EF:18:94:FB:AB, 2018-05-31 10:28:58, 2018-05-31 10:30:05, -89,        2, (not associated) ,
38:CA:DA:27:4D:54, 2018-05-31 10:27:46, 2018-05-31 10:29:55, -75,       76, 00:F2:8B:F9:B9:02,PSU Secure
0A:1C:83:0E:BE:A4, 2018-05-31 10:29:44, 2018-05-31 10:29:44, -65,        5, (not associated) ,
7E:43:F6:5A:CC:B1, 2018-05-31 10:29:34, 2018-05-31 10:29:34, -64,        1, (not associated) ,
62:B9:B7:35:F8:3D, 2018-05-31 10:29:33, 2018-05-31 10:29:33, -68,        1, (not associated) ,
72:FA:81:C8:0E:5E, 2018-05-31 10:29:31, 2018-05-31 10:29:31, -71,        8, (not associated) ,
A4:07:B6:4D:52:68, 2018-05-31 10:27:07, 2018-05-31 10:29:30, -82,      127, 04:C5:A4:C2:8C:22,PSU Secure,attwifi
06:62:55:8B:09:90, 2018-05-31 10:29:17, 2018-05-31 10:29:17, -82,        1, (not associated) ,
7C:E9:D3:1D:40:25, 2018-05-31 10:21:20, 2018-05-31 10:29:22, -82,       23, F4:1F:C2:71:EF:D0,PSU
CC:44:63:03:C8:DB, 2018-05-31 10:25:42, 2018-05-31 10:29:05, -80,       40, 50:17:FF:9E:61:10,PSU
2C:F0:A2:70:32:DF, 2018-05-31 10:29:10, 2018-05-31 10:29:10, -84,        1, (not associated) ,PSU
F4:31:C3:80:EB:D1, 2018-05-31 10:21:40, 2018-05-31 10:28:54, -87,        3, (not associated) ,PSU Secure
76:18:09:9A:86:AC, 2018-05-31 10:28:41, 2018-05-31 10:28:41, -79,        5, (not associated) ,
50:82:D5:CA:A2:C5, 2018-05-31 10:28:31, 2018-05-31 10:28:31, -80,        1, (not associated) ,PSU Secure
DA:A1:19:72:57:0B, 2018-05-31 10:28:34, 2018-05-31 10:28:34, -85,        3, (not associated) ,PSU Guest
98:9E:63:77:EB:C7, 2018-05-31 10:26:52, 2018-05-31 10:28:18, -81,        6, 04:C5:A4:66:8F:52,
DA:A1:19:D2:01:25, 2018-05-31 10:28:18, 2018-05-31 10:28:18, -88,        1, (not associated) ,
AA:BC:EA:4C:EA:69, 2018-05-31 10:27:58, 2018-05-31 10:27:58, -78,        1, (not associated) ,
20:C9:D0:BD:45:2B, 2018-05-31 10:27:56, 2018-05-31 10:27:56, -82,        2, (not associated) ,
D8:CF:9C:C6:B5:FB, 2018-05-31 10:25:55, 2018-05-31 10:27:56, -87,        5, 40:CE:24:9B:F3:82,PSU Secure
40:83:1D:35:C7:93, 2018-05-31 10:27:45, 2018-05-31 10:27:45, -84,       11, 00:F2:8B:F9:B9:02,PSU Secure
98:10:E8:06:EF:B1, 2018-05-31 10:27:43, 2018-05-31 10:27:43, -87,        1, F4:1F:C2:E6:5A:42,
9A:CF:66:AE:6C:8B, 2018-05-31 10:27:34, 2018-05-31 10:27:34, -74,        1, (not associated) ,
D4:63:C6:16:5A:41, 2018-05-31 10:27:21, 2018-05-31 10:27:21, -82,        1, (not associated) ,
D4:63:C6:CC:C6:9A, 2018-05-31 10:27:05, 2018-05-31 10:27:05, -65,        1, (not associated) ,
56:56:AF:28:75:8B, 2018-05-31 10:27:09, 2018-05-31 10:27:10, -83,        2, (not associated) ,
9A:A5:7C:09:CE:57, 2018-05-31 10:27:09, 2018-05-31 10:27:10, -87,        2, (not associated) ,
74:4A:A4:EA:D6:54, 2018-05-31 10:26:24, 2018-05-31 10:27:10, -92,        8, (not associated) ,
D4:63:C6:EC:9E:85, 2018-05-31 10:26:56, 2018-05-31 10:26:56, -61,        1, (not associated) ,
D4:63:C6:7A:CF:B6, 2018-05-31 10:26:56, 2018-05-31 10:26:56, -71,        1, (not associated) ,
6A:7C:A7:79:E3:B5, 2018-05-31 10:26:57, 2018-05-31 10:26:57, -82,        1, (not associated) ,
56:1B:1A:1A:00:5F, 2018-05-31 10:26:54, 2018-05-31 10:26:55, -83,        4, (not associated) ,
7A:60:B8:42:D0:8A, 2018-05-31 10:26:43, 2018-05-31 10:26:43, -79,        2, (not associated) ,
56:0C:79:6A:47:89, 2018-05-31 10:26:32, 2018-05-31 10:26:32, -57,       70, (not associated) ,CenturyLink3877,DutchBros_Burnside,FBIvan5,NETGEAR91-5G,Apple Store,603.kodak.92XE2,acj,AK RR Guest,Bear Tooth Wifi,BeerGarden@C6
D4:63:C6:B3:E4:81, 2018-05-31 10:26:31, 2018-05-31 10:26:31, -61,        1, (not associated) ,
F8:28:19:DF:CF:9F, 2018-05-31 10:26:29, 2018-05-31 10:26:34, -76,        4, (not associated) ,
A6:B0:E5:37:16:F5, 2018-05-31 10:26:31, 2018-05-31 10:26:31, -77,        4, (not associated) ,PSU
24:F0:94:2F:70:11, 2018-05-31 10:26:23, 2018-05-31 10:26:34, -79,        7, 00:F2:8B:F9:B9:02,PSU Secure
E2:B6:65:75:73:B3, 2018-05-31 10:26:29, 2018-05-31 10:26:29, -85,        1, (not associated) ,
CC:2D:B7:7D:1F:5C, 2018-05-31 10:26:30, 2018-05-31 10:26:30, -90,        1, (not associated) ,PSU
B8:63:4D:06:1E:DB, 2018-05-31 10:25:47, 2018-05-31 10:26:20, -71,       17, 7C:95:F3:CC:B3:30,PSU
D4:63:C6:49:B1:4E, 2018-05-31 10:26:05, 2018-05-31 10:26:05, -73,        2, (not associated) ,
56:FF:C0:83:F7:AE, 2018-05-31 10:24:28, 2018-05-31 10:25:58, -58,        6, (not associated) ,
DA:A1:19:FF:6E:B9, 2018-05-31 10:25:44, 2018-05-31 10:25:44, -91,        1, (not associated) ,
28:A0:2B:EE:46:F0, 2018-05-31 10:22:45, 2018-05-31 10:25:31, -72,        4, (not associated) ,PSU Secure
14:56:8E:B2:8B:9C, 2018-05-31 10:25:18, 2018-05-31 10:25:30, -78,        3, (not associated) ,
7A:47:61:77:AB:45, 2018-05-31 10:25:34, 2018-05-31 10:25:34, -82,        3, (not associated) ,
30:35:AD:A7:EA:9A, 2018-05-31 10:24:33, 2018-05-31 10:25:31, -82,        3, (not associated) ,
80:58:F8:01:2D:C0, 2018-05-31 10:25:18, 2018-05-31 10:25:18, -64,       10, (not associated) ,
D4:63:C6:B2:BF:6F, 2018-05-31 10:25:18, 2018-05-31 10:25:18, -84,        1, (not associated) ,
EE:A5:E4:B9:DB:EF, 2018-05-31 10:25:17, 2018-05-31 10:25:17, -86,        2, (not associated) ,
D4:63:C6:38:B3:9A, 2018-05-31 10:25:18, 2018-05-31 10:25:18, -87,        1, (not associated) ,
BC:EE:7B:A2:AE:33, 2018-05-31 10:25:17, 2018-05-31 10:25:17, -88,        1, (not associated) ,PSU Secure
00:B3:62:DE:57:2E, 2018-05-31 10:24:45, 2018-05-31 10:25:07, -80,       31, 50:17:FF:9E:5D:C2,PSU Secure
24:F0:94:44:C1:1D, 2018-05-31 10:23:39, 2018-05-31 10:24:58, -81,       18, 00:F2:8B:F9:B9:02,PSU Secure
F0:98:9D:62:85:AD, 2018-05-31 10:24:58, 2018-05-31 10:24:58, -92,       11, 00:00:00:00:00:00,
9A:01:E9:71:E0:30, 2018-05-31 10:24:57, 2018-05-31 10:24:57, -92,        1, (not associated) ,
4E:7A:61:F5:8F:56, 2018-05-31 10:24:33, 2018-05-31 10:24:34, -66,        2, (not associated) ,
B2:CD:56:81:0B:BD, 2018-05-31 10:20:50, 2018-05-31 10:24:29, -69,       11, (not associated) ,
D4:61:9D:1F:1D:E4, 2018-05-31 10:21:38, 2018-05-31 10:24:34, -80,        9, (not associated) ,
06:37:05:57:D7:EC, 2018-05-31 10:24:33, 2018-05-31 10:24:33, -83,        1, (not associated) ,
AC:37:43:A1:14:36, 2018-05-31 10:24:31, 2018-05-31 10:24:31, -84,        3, (not associated) ,
DC:37:14:EF:06:D2, 2018-05-31 10:24:25, 2018-05-31 10:24:31, -89,        2, (not associated) ,PSU Secure
5C:99:60:49:E6:A2, 2018-05-31 10:22:17, 2018-05-31 10:24:19, -89,      164, 7C:95:F3:54:C1:E2,PSU Secure
A8:96:75:74:94:7F, 2018-05-31 10:24:07, 2018-05-31 10:24:07, -43,        2, (not associated) ,
A8:96:75:D3:F3:A7, 2018-05-31 10:24:07, 2018-05-31 10:24:07, -48,        2, (not associated) ,
A8:96:75:A9:ED:D8, 2018-05-31 10:24:07, 2018-05-31 10:24:07, -60,        1, (not associated) ,
54:4E:90:DE:44:07, 2018-05-31 10:21:40, 2018-05-31 10:24:06, -90,        7, (not associated) ,PSU Secure
DA:A1:19:7C:E2:96, 2018-05-31 10:23:58, 2018-05-31 10:23:58, -67,        1, (not associated) ,
8E:04:E4:EA:8B:63, 2018-05-31 10:23:17, 2018-05-31 10:23:43, -63,        9, 00:25:00:FF:94:73,
A0:4E:A7:F2:27:83, 2018-05-31 10:23:03, 2018-05-31 10:23:32, -68,        2, (not associated) ,PSU Secure
E2:0E:79:5A:B5:E3, 2018-05-31 10:23:18, 2018-05-31 10:23:32, -81,        2, 00:25:00:FF:94:73,
9C:E3:3F:00:1E:5A, 2018-05-31 10:21:31, 2018-05-31 10:23:34, -87,       14, 04:C5:A4:C2:8B:42,PSU Secure
80:58:F8:FD:AA:CC, 2018-05-31 10:23:17, 2018-05-31 10:23:17, -61,        2, (not associated) ,
0E:C1:9C:C2:CF:B9, 2018-05-31 10:23:21, 2018-05-31 10:23:21, -70,        1, 00:25:00:FF:94:73,
DA:A1:19:D3:19:A7, 2018-05-31 10:23:22, 2018-05-31 10:23:22, -75,        1, (not associated) ,
DA:A1:19:14:5A:E8, 2018-05-31 10:23:22, 2018-05-31 10:23:22, -76,        1, (not associated) ,
72:06:D1:1A:B1:DB, 2018-05-31 10:23:18, 2018-05-31 10:23:18, -79,        1, 00:25:00:FF:94:73,
CC:61:E5:91:DA:8E, 2018-05-31 10:23:20, 2018-05-31 10:23:20, -87,        1, (not associated) ,
3C:2E:FF:71:06:5F, 2018-05-31 10:22:56, 2018-05-31 10:23:08, -81,       34, 04:C5:A4:C2:8B:40,PSU
6A:A9:70:4E:D4:D0, 2018-05-31 10:23:05, 2018-05-31 10:23:05, -83,        1, (not associated) ,
90:B6:86:FF:AC:50, 2018-05-31 10:23:10, 2018-05-31 10:23:10, -89,        1, (not associated) ,
2A:1B:DF:DC:6D:10, 2018-05-31 10:22:13, 2018-05-31 10:22:57, -59,        2, (not associated) ,
80:58:F8:6B:38:42, 2018-05-31 10:22:57, 2018-05-31 10:22:57, -62,        1, (not associated) ,
86:29:42:37:0E:32, 2018-05-31 10:22:57, 2018-05-31 10:22:57, -86,        6, (not associated) ,Intermedia Computers,4WYFH
DA:A1:19:3F:39:7A, 2018-05-31 10:22:54, 2018-05-31 10:22:54, -88,        1, (not associated) ,
80:58:F8:D6:58:63, 2018-05-31 10:22:41, 2018-05-31 10:22:41, -63,        1, (not associated) ,
DA:A1:19:F8:03:B7, 2018-05-31 10:22:32, 2018-05-31 10:22:33, -63,        2, (not associated) ,
DA:A1:19:66:E1:95, 2018-05-31 10:22:33, 2018-05-31 10:22:33, -68,        2, (not associated) ,
DA:A1:19:EE:69:E6, 2018-05-31 10:22:32, 2018-05-31 10:22:32, -68,        2, (not associated) ,
C2:A2:2F:07:FF:B4, 2018-05-31 10:22:32, 2018-05-31 10:22:32, -81,        1, (not associated) ,
40:F3:85:88:38:15, 2018-05-31 10:22:27, 2018-05-31 10:22:31, -82,        5, 00:F2:8B:F9:B9:01,PSU Guest
80:58:F8:58:BD:69, 2018-05-31 10:22:17, 2018-05-31 10:22:17, -62,        4, (not associated) ,
BC:54:36:E2:AB:72, 2018-05-31 10:22:21, 2018-05-31 10:22:21, -68,        1, 7C:95:F3:CC:55:50,
E4:2B:34:89:DA:44, 2018-05-31 10:22:22, 2018-05-31 10:22:22, -75,        4, (not associated) ,PSU
E2:1E:33:F9:57:14, 2018-05-31 10:22:18, 2018-05-31 10:22:18, -77,        1, (not associated) ,
DA:A1:19:75:12:8F, 2018-05-31 10:22:09, 2018-05-31 10:22:09, -68,        1, (not associated) ,
84:A1:34:63:8D:56, 2018-05-31 10:22:09, 2018-05-31 10:22:09, -71,        2, 58:BC:27:12:66:F2,
DA:A1:19:3D:48:FC, 2018-05-31 10:22:10, 2018-05-31 10:22:10, -72,        2, (not associated) ,
A8:96:75:A2:C2:AD, 2018-05-31 10:21:58, 2018-05-31 10:21:58, -54,        2, (not associated) ,
DA:A1:19:E5:2B:CA, 2018-05-31 10:21:55, 2018-05-31 10:21:55, -67,        2, (not associated) ,
98:5F:D3:E8:56:36, 2018-05-31 10:21:56, 2018-05-31 10:21:56, -81,        3, (not associated) ,PSU Secure
CC:2D:B7:ED:AA:9F, 2018-05-31 10:21:53, 2018-05-31 10:21:53, -87,        1, 50:17:FF:9E:5D:C2,
E2:09:5E:F9:05:35, 2018-05-31 10:21:55, 2018-05-31 10:21:55, -88,        1, (not associated) ,
DA:A1:19:5E:41:F8, 2018-05-31 10:21:55, 2018-05-31 10:21:55, -89,        2, (not associated) ,
DA:A1:19:FC:77:62, 2018-05-31 10:21:46, 2018-05-31 10:21:46, -69,        2, (not associated) ,
EC:AD:B8:63:46:89, 2018-05-31 10:21:44, 2018-05-31 10:21:44, -79,        3, (not associated) ,PSU
68:5A:CF:AB:96:4A, 2018-05-31 10:21:41, 2018-05-31 10:21:41, -87,        2, (not associated) ,
88:19:08:A1:B4:26, 2018-05-31 10:21:33, 2018-05-31 10:21:33, -85,        1, (not associated) ,PSU Secure
8C:45:00:81:F5:B6, 2018-05-31 10:21:30, 2018-05-31 10:21:30, -89,        1, (not associated) ,
16:50:99:FD:88:9C, 2018-05-31 10:21:22, 2018-05-31 10:21:22, -83,        1, (not associated) ,
4A:57:9A:C1:98:B0, 2018-05-31 10:21:22, 2018-05-31 10:21:22, -84,        1, (not associated) ,
DA:A1:19:3C:E7:97, 2018-05-31 10:21:22, 2018-05-31 10:21:22, -89,        1, (not associated) ,
80:58:F8:A9:82:A1, 2018-05-31 10:20:57, 2018-05-31 10:20:57, -62,        1, (not associated) ,
7E:54:06:13:50:FE, 2018-05-31 10:20:56, 2018-05-31 10:20:56, -85,        1, (not associated) ,
AE:71:FF:D4:1C:F0, 2018-05-31 10:20:57, 2018-05-31 10:20:57, -86,        3, (not associated) ,
A2:D0:3F:94:68:6B, 2018-05-31 10:20:51, 2018-05-31 10:20:51, -89,        1, (not associated) ,
4A:D7:BC:45:BD:8F, 2018-05-31 10:20:49, 2018-05-31 10:20:49, -87,        1, (not associated) ,
B0:70:2D:86:1B:03, 2018-05-31 10:20:47, 2018-05-31 10:20:47, -71,        8, 58:BC:27:12:66:FF,PSU
BA:92:12:BA:B3:F9, 2018-05-31 10:21:01, 2018-05-31 10:21:01, -85,        1, (not associated) ,
B8:53:AC:B2:7E:9C, 2018-05-31 10:20:59, 2018-05-31 10:21:04, -73,       13, 40:CE:24:AF:52:CF,PSU
DA:A1:19:83:90:0D, 2018-05-31 10:21:01, 2018-05-31 10:21:01, -70,        2, (not associated) ,
14:56:8E:D6:D9:B6, 2018-05-31 10:21:04, 2018-05-31 10:21:04, -66,        3, (not associated) ,
B4:F7:A1:77:E8:89, 2018-05-31 10:21:37, 2018-05-31 10:21:37, -92,        1, (not associated) ,"home own "
9E:4B:04:BB:39:66, 2018-05-31 10:21:35, 2018-05-31 10:21:35, -88,        2, (not associated) ,
DA:A1:19:D8:8C:2B, 2018-05-31 10:21:40, 2018-05-31 10:21:40, -86,        1, (not associated) ,
FC:C2:DE:E6:48:A5, 2018-05-31 10:20:58, 2018-05-31 10:21:37, -70,       26, 50:17:FF:9E:00:D2,PSU Secure
70:81:EB:6A:D2:32, 2018-05-31 10:21:30, 2018-05-31 10:21:52, -80,       14, 04:C5:A4:C2:8F:A0,PSU
DA:A1:19:17:92:0F, 2018-05-31 10:21:47, 2018-05-31 10:21:47, -73,        1, (not associated) ,
DA:A1:19:B3:BE:3B, 2018-05-31 10:21:47, 2018-05-31 10:21:47, -70,        1, (not associated) ,
DA:A1:19:C3:F0:8F, 2018-05-31 10:21:52, 2018-05-31 10:21:52, -65,        2, (not associated) ,PSU
A8:96:75:A5:C5:B0, 2018-05-31 10:21:50, 2018-05-31 10:21:50, -44,        2, (not associated) ,
FE:05:8B:70:E0:44, 2018-05-31 10:22:01, 2018-05-31 10:22:01, -86,        1, (not associated) ,
A8:BB:CF:22:84:D0, 2018-05-31 10:21:54, 2018-05-31 10:22:15, -86,        9, (not associated) ,DUPLEX MIRO,PSU
E0:C7:67:02:B0:51, 2018-05-31 10:21:09, 2018-05-31 10:22:11, -74,        9, 04:C5:A4:92:E5:12,PSU Secure
42:BB:B4:9B:B4:9E, 2018-05-31 10:22:26, 2018-05-31 10:22:26, -86,        1, (not associated) ,
DA:A1:19:00:0F:53, 2018-05-31 10:22:28, 2018-05-31 10:22:28, -73,        1, (not associated) ,
A8:66:7F:2A:BC:BC, 2018-05-31 10:22:17, 2018-05-31 10:22:38, -89,        2, (not associated) ,PSU
16:2D:94:E5:90:08, 2018-05-31 10:22:38, 2018-05-31 10:22:38, -88,        1, (not associated) ,
DA:A1:19:6D:21:C0, 2018-05-31 10:22:40, 2018-05-31 10:22:40, -81,        1, (not associated) ,
DA:A1:19:C2:3F:DE, 2018-05-31 10:22:40, 2018-05-31 10:22:40, -80,        1, (not associated) ,
DA:A1:19:02:B6:55, 2018-05-31 10:22:40, 2018-05-31 10:22:40, -79,        1, (not associated) ,
DA:A1:19:7A:C0:5F, 2018-05-31 10:22:40, 2018-05-31 10:22:40, -76,        2, (not associated) ,
80:58:F8:8A:21:BF, 2018-05-31 10:22:37, 2018-05-31 10:22:37, -61,        1, (not associated) ,
DA:A1:19:0E:1D:98, 2018-05-31 10:22:51, 2018-05-31 10:22:51, -77,        2, (not associated) ,
A8:96:75:DF:36:21, 2018-05-31 10:22:47, 2018-05-31 10:22:47, -59,        1, (not associated) ,
A8:96:75:D0:DD:91, 2018-05-31 10:22:47, 2018-05-31 10:22:47, -56,        1, (not associated) ,
54:4E:90:7E:AC:8F, 2018-05-31 10:22:59, 2018-05-31 10:23:03, -85,        2, (not associated) ,PSU Secure
7E:9C:DF:B2:15:68, 2018-05-31 10:23:04, 2018-05-31 10:23:04, -84,        1, (not associated) ,
DA:A1:19:B1:C0:04, 2018-05-31 10:23:02, 2018-05-31 10:23:02, -75,        1, (not associated) ,
80:ED:2C:11:3A:48, 2018-05-31 10:23:14, 2018-05-31 10:23:14, -88,        1, F4:1F:C2:E6:5A:40,
DA:A1:19:99:EC:BB, 2018-05-31 10:23:14, 2018-05-31 10:23:14, -72,        5, (not associated) ,
DA:A1:19:EE:C2:76, 2018-05-31 10:23:16, 2018-05-31 10:23:16, -70,        1, (not associated) ,
DA:A1:19:0E:52:06, 2018-05-31 10:23:15, 2018-05-31 10:23:15, -68,        1, (not associated) ,
DA:A1:19:78:BA:37, 2018-05-31 10:23:15, 2018-05-31 10:23:16, -64,        2, (not associated) ,
A8:96:75:15:90:44, 2018-05-31 10:23:16, 2018-05-31 10:23:16, -45,        1, (not associated) ,
A8:96:75:D3:2A:15, 2018-05-31 10:23:16, 2018-05-31 10:23:16, -40,        2, (not associated) ,
2C:0E:3D:71:76:62, 2018-05-31 10:23:25, 2018-05-31 10:23:25, -86,        1, 7C:95:F3:CC:6D:00,
42:99:4C:FA:1D:1F, 2018-05-31 10:23:27, 2018-05-31 10:23:27, -84,        1, (not associated) ,
B0:CA:68:C7:74:51, 2018-05-31 10:22:28, 2018-05-31 10:23:35, -83,       27, C0:62:6B:67:11:C2,PSU Secure
7A:04:E1:FA:AA:47, 2018-05-31 10:23:35, 2018-05-31 10:23:35, -83,        2, (not associated) ,
4E:B6:D2:12:BC:A5, 2018-05-31 10:23:14, 2018-05-31 10:23:35, -67,       14, 00:25:00:FF:94:73,
A0:99:9B:01:F5:6B, 2018-05-31 10:23:49, 2018-05-31 10:23:49, -89,        1, (not associated) ,
7A:9D:43:81:58:01, 2018-05-31 10:23:47, 2018-05-31 10:23:47, -86,        1, (not associated) ,
84:EF:18:31:DD:F5, 2018-05-31 10:22:21, 2018-05-31 10:23:47, -79,       26, 04:C5:A4:C2:8F:42,PSU Secure
D4:63:C6:D7:06:6C, 2018-05-31 10:22:16, 2018-05-31 10:23:48, -70,       19, (not associated) ,
DA:A1:19:B1:2C:A9, 2018-05-31 10:23:59, 2018-05-31 10:23:59, -71,        2, (not associated) ,
5A:2B:3D:3C:44:33, 2018-05-31 10:24:10, 2018-05-31 10:24:11, -76,        4, (not associated) ,
0C:3E:9F:3B:F0:2F, 2018-05-31 10:22:37, 2018-05-31 10:24:25, -75,        8, 04:C5:A4:8D:F0:A0,PSU
2E:B3:D8:A3:25:9F, 2018-05-31 10:24:38, 2018-05-31 10:24:38, -91,        7, (not associated) ,BuffaloGap,FTRSecure_4920_L37V,TP-LINK_A262_5G,HOME-B102,Grind-5G
BA:6B:E6:02:47:BB, 2018-05-31 10:24:40, 2018-05-31 10:24:40, -89,        1, (not associated) ,
6E:62:85:5C:6E:44, 2018-05-31 10:24:38, 2018-05-31 10:24:38, -74,        2, (not associated) ,
52:4E:B1:89:08:77, 2018-05-31 10:24:36, 2018-05-31 10:24:37, -71,        2, (not associated) ,
DC:74:A8:D9:A1:97, 2018-05-31 10:25:04, 2018-05-31 10:25:04, -84,        4, (not associated) ,
DA:A1:19:5A:8D:4F, 2018-05-31 10:25:15, 2018-05-31 10:25:15, -90,        1, (not associated) ,
DA:4E:E9:F8:BB:7B, 2018-05-31 10:25:16, 2018-05-31 10:25:16, -88,        1, (not associated) ,
22:4A:1B:A9:5F:56, 2018-05-31 10:25:16, 2018-05-31 10:25:16, -87,        1, (not associated) ,
D4:63:C6:81:05:80, 2018-05-31 10:25:11, 2018-05-31 10:25:12, -86,        2, (not associated) ,PSU
D4:63:C6:06:64:4B, 2018-05-31 10:25:16, 2018-05-31 10:25:16, -85,        8, F4:1F:C2:E6:5A:40,
FA:CE:0C:6D:5E:EA, 2018-05-31 10:25:12, 2018-05-31 10:25:12, -76,        2, (not associated) ,
D4:63:C6:9A:02:A1, 2018-05-31 10:25:26, 2018-05-31 10:25:26, -84,        1, (not associated) ,
74:C6:3B:6B:8C:33, 2018-05-31 10:25:23, 2018-05-31 10:25:23, -72,        2, (not associated) ,PSU
38:37:8B:44:72:4B, 2018-05-31 10:25:13, 2018-05-31 10:25:27,  -1,        8, 50:17:FF:9E:61:10,
B8:5A:73:28:5C:2D, 2018-05-31 10:25:12, 2018-05-31 10:25:39, -81,       25, 04:C5:A4:C2:8B:42,PSU Secure,NETGEAR34
98:01:A7:A9:A0:87, 2018-05-31 10:25:15, 2018-05-31 10:25:50, -71,       39, (not associated) ,CenturyLink6979_5G,sanctuary,PSU Secure,CenturyLink3307,Phommavongxay1
D4:63:C6:9C:2A:A5, 2018-05-31 10:26:04, 2018-05-31 10:26:04, -74,        1, (not associated) ,
D4:63:C6:F6:03:EA, 2018-05-31 10:26:04, 2018-05-31 10:26:04, -72,        1, (not associated) ,
D4:63:C6:28:11:8C, 2018-05-31 10:26:04, 2018-05-31 10:26:04, -67,        2, (not associated) ,
D4:63:C6:BF:3C:B7, 2018-05-31 10:26:13, 2018-05-31 10:26:13, -68,        1, (not associated) ,
7E:B9:25:16:99:8C, 2018-05-31 10:26:28, 2018-05-31 10:26:28, -69,        1, (not associated) ,
DA:A0:D3:47:FA:E3, 2018-05-31 10:26:40, 2018-05-31 10:26:40, -83,        2, (not associated) ,
08:E6:89:9C:8E:D5, 2018-05-31 10:25:48, 2018-05-31 10:26:35, -78,       37, 04:C5:A4:C2:8B:40,PSU
FE:71:D3:F0:4A:B8, 2018-05-31 10:26:38, 2018-05-31 10:26:38, -67,        2, (not associated) ,
D4:63:C6:59:D4:4F, 2018-05-31 10:26:39, 2018-05-31 10:26:39, -53,        1, (not associated) ,
72:97:2F:C2:37:E4, 2018-05-31 10:26:52, 2018-05-31 10:26:52, -84,        1, (not associated) ,TMobileWingman
2A:80:47:9F:3C:AC, 2018-05-31 10:26:52, 2018-05-31 10:26:52, -83,        1, (not associated) ,
38:71:DE:53:C9:82, 2018-05-31 10:22:34, 2018-05-31 10:26:49, -82,       50, 04:C5:A4:66:8F:50,PSU
8A:C5:9F:74:CB:54, 2018-05-31 10:26:49, 2018-05-31 10:26:50, -79,        7, (not associated) ,TMobileWingman
D4:63:C6:83:0F:F6, 2018-05-31 10:26:47, 2018-05-31 10:26:47, -60,        2, (not associated) ,
D4:63:C6:C1:CE:B5, 2018-05-31 10:26:47, 2018-05-31 10:26:47, -53,        1, (not associated) ,
6C:4D:73:A2:47:BF, 2018-05-31 10:26:51, 2018-05-31 10:26:59, -92,       25, 00:00:00:00:00:00,PSU
FA:8C:F0:16:D6:C9, 2018-05-31 10:27:00, 2018-05-31 10:27:00, -89,        1, (not associated) ,
A8:66:7F:29:C1:3D, 2018-05-31 10:26:59, 2018-05-31 10:26:59, -84,        1, (not associated) ,
B2:FD:F4:87:E1:CA, 2018-05-31 10:27:04, 2018-05-31 10:27:04, -84,        2, (not associated) ,
B0:72:BF:D3:35:54, 2018-05-31 10:21:44, 2018-05-31 10:27:11, -86,        5, (not associated) ,attwifi
D4:63:C6:E5:E1:25, 2018-05-31 10:27:13, 2018-05-31 10:27:13, -79,        1, (not associated) ,
9E:1F:9F:52:CF:1B, 2018-05-31 10:27:14, 2018-05-31 10:27:15, -74,        3, (not associated) ,
B4:9C:DF:EB:26:CC, 2018-05-31 10:27:14, 2018-05-31 10:27:14, -69,        1, (not associated) ,PSU
10:08:B1:72:0F:11, 2018-05-31 10:21:51, 2018-05-31 10:27:14, -62,       33, 40:F4:EC:B3:AA:72,
D0:04:01:17:01:D3, 2018-05-31 10:26:24, 2018-05-31 10:27:24, -80,       56, 04:C5:A4:C2:8B:41,
AC:37:43:E0:7C:2E, 2018-05-31 10:27:25, 2018-05-31 10:27:25, -76,        2, (not associated) ,
A6:29:FA:20:DF:5A, 2018-05-31 10:27:38, 2018-05-31 10:27:38, -85,        2, (not associated) ,
84:41:67:39:A2:2E, 2018-05-31 10:26:42, 2018-05-31 10:27:52, -86,       42, 40:CE:24:AF:4D:0D,PSU Secure
80:B0:3D:3C:90:C5, 2018-05-31 10:24:10, 2018-05-31 10:27:49, -65,        2, (not associated) ,PSU
2A:E0:A5:5F:1D:39, 2018-05-31 10:28:00, 2018-05-31 10:28:00, -88,        2, (not associated) ,
C0:CC:F8:5A:E4:37, 2018-05-31 10:28:15, 2018-05-31 10:28:15, -87,        1, F4:1F:C2:E6:5A:42,
88:1F:A1:70:2F:FD, 2018-05-31 10:28:07, 2018-05-31 10:28:27, -91,        7, F4:1F:C2:E6:5A:42,PSU Secure
E4:CE:8F:34:0B:E2, 2018-05-31 10:28:25, 2018-05-31 10:28:25, -86,        2, (not associated) ,
98:10:E8:34:B2:99, 2018-05-31 10:27:53, 2018-05-31 10:28:23, -82,        7, (not associated) ,PSU
DA:A1:19:63:66:E3, 2018-05-31 10:28:35, 2018-05-31 10:28:36, -88,        2, (not associated) ,PSU Guest
